stn_num|stn_type|stn_name|stn_name_heb|stn_long|stn_lat|isr_grid_X|isr_grid_Y|stn_hgt|date_open|date_close|stn_auto|stn_num_env|date_web_frst|date_web_last|yearly_rain|
215500|2|ALUMMOT|אלומות|35.546300000000002|32.707299999999996|251500|734800|30|1947-09-01|1968-06-01|0||1947-09|1968-05|0|
215530|2|TAVOR AGR SCHOOL|תבור בי"ס חקלאי|35.4056|32.705399999999997|238310|734550|145|1969-10-01|1992-07-31|0||1969-10|1992-05|0|
215550|2|DABURIYYA|דבורייה|35.3735|32.691400000000002|235300|733000|210|1953-09-01|1976-05-31|0||1953-09|1976-05|0|
215600|2|SHADMOT DEVORA|שדמות דבורה|35.435600000000001|32.695099999999996|241130|733420|160|1939-09-01|1968-06-01|0||1939-09|1968-05|0|
215601|2|SHADMOT DEVORA|שדמות דבורה|35.435699999999997|32.695099999999996|241140|733420|150|1969-10-01|1973-05-31|0||1969-10|1973-05|0|
215650|2|YAFIA|יפיע|35.277299999999997|32.689100000000003|226280|732730|330|1952-09-01|1982-06-01|0||1952-09|1982-05|0|
215660|2|NAZARETH - BIR ELAMIR|נצרת - ביר אלאמיר|35.284399999999998|32.689300000000003|226950|732750|325|1972-09-01|1975-02-01|0||1972-09|1975-01|0|
215700|2|IKSAL|אכסאל|35.325499999999998|32.683399999999999|230800|732100|160|1954-09-01|1974-06-01|0||1954-09|1974-05|0|
215701|2|IKSAL|אכסאל|35.322899999999997|32.6798|230558|732365|150|1979-10-01||0||1979-10|2022-06|0|
215740|2|SHIBLI|שבלי|35.394799999999996|32.694099999999999|237300|733300|225|1963-09-01|1987-07-31|0||1963-09|1987-05|0|
215750|2|KEFAR TAVOR|כפר תבור|35.421999999999997|32.686399999999999|239850|732450|120|1933-09-01|1999-07-31|0||1933-09|1999-05|0|
215850|2|MIGDAL HAEMEQ|מגדל העמק|35.239100000000001|32.677999999999997|222700|731500|220|1958-09-01|1966-02-01|0||1958-09|1966-01|0|
215950|2|KEFAR KISCH|כפר קיש|35.447099999999999|32.664000000000001|242210|729970|80|1950-09-01|1978-05-31|0||1950-09|1978-05|0|
215951|2|KEFAR KISCH|כפר קיש|35.446300000000001|32.664000000000001|242140|729970|75|1978-09-01|1985-07-31|0||1978-09|1985-05|0|
215952|2|KEFAR KISCH|כפר קיש|35.446899999999999|32.663899999999998|242190|729960|75|1991-08-01|1995-07-31|0||1991-09|1995-05|0|
215953|2|KEFAR KISCH|כפר קיש|35.4465|32.668399999999998|242160|729910|65|1995-08-01|2018-06-30|0||1995-09|2018-06|0|
215970|2|EN DOR|עין דור|35.414999999999999|32.656199999999998|239200|729100|135|1973-09-01|1996-07-31|0||1973-09|1996-05|0|
215971|2|EN DOR|עין דור|35.414999999999999|32.656199999999998|239200|729100|135|1996-08-01|2006-09-30|0||1996-09|2006-09|0|
216000|2|SIRIN|סירין|35.508000000000003|32.659999999999997|247930|729540|240|1957-09-01|1974-01-01|0||1957-09|1973-12|0|
216020|2|TEL RECHESH ASCENT|תל רכש מעלה|35.475499999999997|32.653399999999998|244900|728800|85|1971-03-01|1973-06-01|0||1971-03|1973-05|0|
216050|2|DAVERAT|דברת|35.350099999999998|32.646999999999998|233130|728070|180|1947-09-01||0||1947-09|2022-06|0|
216060|2|RAMAT SIRIN|רמת סירין|35.508800000000001|32.652000000000001|248000|728650|235|1981-10-01|1989-05-31|0||1981-10|1989-05|0|
216070|2|TEL HAGAL ASCENT|תל חגל מעלה|35.524700000000003|32.641500000000001|249500|727500|270|1971-04-01|1973-06-01|0||1971-04|1973-05|0|
216080|2|RAMAT SIRIN|רמת סירין|35.4895|32.642499999999998|246200|727600|160|1966-10-01|1983-05-31|0||1966-10|1983-05|0|
216100|2|GAZIT|גזית|35.448999999999998|32.639000000000003|242400|727200|125|1949-09-01|1977-07-01|0||1949-09|1977-05|0|
216101|2|GAZIT|גזית|35.447200000000002|32.636200000000002|242230|726890|125|1977-10-01||0||1977-10|2022-06|0|
216140|2|RAMAT ZEVI|רמת צבי|35.415799999999997|32.591999999999999|239300|722000|60|1964-10-01|1966-05-01|0||1964-10|1966-04|0|
216150|2|KAFRA - RAMAT KOKHAV|כפרא - רמת כוכב|35.491500000000002|32.592500000000001|246400|722050|185|1946-09-01|1948-06-01|0||1946-09|1948-05|0|
216250|2|SHOSHANA FARM|אחוזת שושנה|35.521900000000002|32.590899999999998|249250|721880|275|1960-09-01|2014-10-31|0||1960-09|2014-10|0|
216255|2|KOHAV HAYARDEN|כוכב הירדן|35.518999999999998|32.595300000000002|248980|722380|295|2014-09-01||0||2014-09|2022-06|0|
220010|2|GIVAT ZEID|גבעת זייד|35.115400000000001|32.7014|211100|734100|135|1944-09-01|1981-01-01|0||1944-09|1980-12|0|
220015|2|QIRYAT HAROSHET|קריית חרושת|35.110599999999998|32.699199999999998|210650|733850|50|1995-09-01|2013-12-31|0||1995-09|2013-12|0|
220040|2|RAMAT YISHAY|רמת ישי|35.165799999999997|32.703600000000002|215830|734340|110|1965-10-01|1970-06-01|0||1965-10|1970-05|0|
220048|2|NEWE YAAR|נווה יער|35.178400000000003|32.707799999999999|217010|734820|115|2005-07-01||1||2005-09|2022-06|0|
220049|2|NEWE YAAR MAN|נווה יער מאוישת|35.178400000000003|32.707799999999999|217010|734820|115|1992-08-01||0||1992-09|2022-06|0|
220050|2|NEWE YAAR|נווה יער|35.1785|32.707000000000001|217020|734710|110|1954-09-01|1992-07-31|0||1954-09|1992-05|0|
220100|2|SEDE YA'AQOV|שדה יעקב|35.140999999999998|32.697800000000001|213500|733700|70|1941-01-01|1976-06-01|0||1941-01|1976-05|0|
220101|2|SEDE YA'AQOV|שדה יעקב|35.140999999999998|32.698300000000003|213500|733750|70|1976-10-01|2008-08-31|0||1976-10|2008-05|0|
220102|2|SEDE YA'AQOV|שדה יעקב|35.136000000000003|32.7012|213030|734070|75|2009-08-01||0||2009-09|2022-06|0|
220130|2|BET SHE'ARIM|בית שערים|35.179400000000001|32.698799999999999|217100|733800|80|1943-09-01|1952-06-01|0||1943-09|1952-05|0|
220150|2|NAHALAL AGR SCHOOL|נהלל בי"ס חקלאי|35.200699999999998|32.691600000000001|219100|733000|95|1936-09-01|1953-06-01|0||1936-09|1953-05|0|
220200|2|NAHALAL ELEMENTARY SCH.|נהלל בי"ס יסודי|35.195399999999999|32.689700000000002|218600|732800|95|1921-09-01|1941-06-01|0||1921-09|1941-05|0|
220250|2|KEFAR HA HORESH FIELDS|כפר החורש שדות|35.234900000000003|32.686999999999998|222310|732500|150|1956-09-01|1966-01-01|0||1956-09|1965-12|0|
220300|2|KEFAR YEHOSHUA|כפר יהושע|35.151499999999999|32.680999999999997|214480|731830|60|1927-09-01||0||1927-09|2022-06|0|
220301|2|KEFAR YEHOSHUA 2|כפר יהושע 2|35.151699999999998|32.680700000000002|214500|731800|60|1974-10-01|1983-06-01|0||1974-10|1983-05|0|
220302|2|KEFAR YEHOSHUA 2|כפר יהושע 2|35.151699999999998|32.680700000000002|214500|731800|60|1983-09-01|2006-10-31|0||1983-09|2006-10|0|
220350|2|RAMAT DAWID|רמת דוד|35.200099999999999|32.679600000000001|219040|731680|80|1936-09-01||0||1936-09|2022-06|0|
220400|2|GEVAT|גבת|35.213999999999999|32.6753|220350|731200|110|1936-09-01|1948-06-01|0||1936-09|1948-05|0|
220450|2|GEVAT - JABATA|גבת - ג'בתא|35.213999999999999|32.6753|220350|731200|115|1926-09-01|1935-06-01|0||1926-09|1935-05|0|
220500|2|KEFAR YEHOSHUA FIELDS|כפר יהושע שדות|35.155799999999999|32.673499999999997|214900|731000|45|1944-09-01|2005-05-31|0||1944-09|2005-05|0|
220530|2|MIZRA PLANTATION|מזרע מטעים|35.290700000000001|32.6676|227540|730350|100|1969-03-01||0||1969-03|2022-06|0|
220550|2|GINNEGAR|גיניגר|35.256300000000003|32.662399999999998|224310|729770|100|1926-09-01||0||1926-09|2022-06|0|
220600|2|SARID|שריד|35.226700000000001|32.664200000000001|221540|729970|125|1928-09-01|1977-07-01|0||1928-09|1977-05|0|
220601|2|SARID|שריד|35.226500000000001|32.662199999999999|221520|729740|130|1977-10-01||0||1977-10|2022-06|0|
220650|2|TEL ADASHIM|תל עדשים|35.300699999999999|32.657600000000002|228480|729240|110|1926-09-01|1976-06-01|0||1926-09|1976-05|0|
220651|2|TEL ADASHIM|תל עדשים|35.301000000000002|32.657800000000002|228510|729260|110|1977-09-01|2002-07-31|0||1977-09|2002-05|0|
220652|2|TEL ADASHIM|תל עדשים|35.300899999999999|32.657600000000002|228500|729250|105|2003-08-01||0||2003-09|2022-06|0|
220750|2|YOQNE'AM|יקנעם|35.113300000000002|32.649999999999999|210900|728400|75|1959-09-01|1999-07-31|0||1959-09|1999-05|0|
220800|2|KEFAR BARUKH|כפר ברוך|35.191099999999999|32.646500000000003|218200|728000|60|1936-09-01|1941-06-01|0||1936-09|1941-05|0|
220850|2|MIZRA|מזרע|35.286200000000001|32.652299999999997|227130|728660|107|1928-09-01||0||1928-09|2022-06|0|
220900|2|HAZOREA|הזורע|35.119700000000002|32.644599999999997|211500|727800|60|1936-09-01|1988-05-31|0||1936-09|1988-05|0|
220901|2|HAZOREA|הזורע|35.120399999999997|32.6449|211560|727830|60|1988-09-01||0||1988-09|2022-06|0|
220950|2|KEFAR BARUKH DAM|כפר ברוך סכר|35.199100000000001|32.643900000000002|218950|727720|60|1954-09-01|2016-05-31|0||1954-09|2016-05|0|
220980|2|KEFAR GID'ON|כפר גדעון|35.290199999999999|32.642699999999998|227500|727590|90|1979-01-01|1997-07-31|0||1979-01|1997-05|0|
220981|2|KEFAR GID'ON|כפר גדעון|35.290300000000002|32.6417|227510|727470|90|1997-08-01||0||1997-09|2022-06|0|
221000|2|NAHLAOT|נחלאות|35.1325|32.631599999999999|212700|726350|60|1955-09-01|1976-06-01|0||1955-09|1976-05|0|
221050|2|BALFURYA|בלפוריה|35.2956|32.629800000000003|228000|726150|95|1922-09-01|1938-06-01|0||1922-09|1938-05|0|
221100|2|AFULA ILLIT - KEFAR YELADIM|עפולה עלית - כפר ילדים|35.321100000000001|32.6248|230400|725600|175|1920-09-01|1965-05-31|0||1920-09|1965-05|0|
221110|2|AFULA UPPER TOWN|עפולה עלית|35.323099999999997|32.621899999999997|230590|725280|175|1976-03-01|1980-05-31|0||1976-03|1980-05|0|
221150|2|AFULA HOSPITAL|עפולה בי"ח|35.315800000000003|32.621200000000002|229900|725200|130|1939-09-01|1952-06-01|0||1939-09|1952-05|0|
221200|2|MISHMAR HAEMEQ|משמר העמק|35.142099999999999|32.610799999999998|213600|724050|100|1928-09-01|1960-06-01|0||1928-09|1960-05|0|
221201|2|MISHMAR HAEMEQ|משמר העמק|35.1432|32.611699999999999|213700|724150|90|1960-09-01|1998-07-31|0||1960-09|1998-05|0|
221202|2|MISHMAR HAEMEQ|משמר העמק|35.142200000000003|32.610999999999997|213610|724070|100|1998-08-01||0||1998-09|2022-06|0|
221250|2|HAYOGEV|היוגב|35.202800000000003|32.612200000000001|219300|724200|100|1952-09-01|1958-05-31|0||1952-09|1958-05|0|
221251|2|HAYOGEV SCHOOL|היוגב בי"ס|35.202800000000003|32.612200000000001|219300|724200|100|1959-09-01|1969-06-01|0||1959-09|1969-05|0|
221252|2|HAYOGEV|היוגב|35.199599999999997|32.610799999999998|219000|724040|100|1970-10-01||0||1970-10|2022-06|0|
221300|2|AFULA POLICE|עפולה משטרה|35.290199999999999|32.609499999999997|227500|723900|60|1933-09-01|1938-06-01|0||1933-09|1938-05|0|
221350|2|AFULA SOUTH WEST|עפולה דרום מערב|35.283299999999997|32.6068|226850|723600|60|1938-09-01|1978-05-31|0||1938-09|1978-05|0|
221400|2|AFULA MIZRAHI SCHOOL|עפולה בי"ס מזרחי|35.2881|32.6081|227300|723750|60|1939-09-01|1951-06-01|0||1939-09|1951-05|0|
221450|2|MERHAVYA MAN|מרחביה מאוישת|35.307499999999997|32.602800000000002|229120|723160|60|1920-09-01|2017-06-30|0||1920-09|2017-06|0|
221455|2|MERHAVYA|מרחביה|35.307499999999997|32.602800000000002|229120|723160|60|2008-05-01|2017-06-30|1||2008-05|2017-06|0|
221500|2|SULAM|סולם|35.334499999999998|32.606000000000002|231660|723520|130|1955-09-01|1990-07-31|0||1955-09|1990-05|0|
221520|2|MERHAVYA SETTLEMENT|מרחביה מושב|35.314700000000002|32.599499999999999|229800|722800|60|1967-09-01|2005-10-31|0||1967-09|2005-10|0|
221521|2|MERHAVYA SETTLEMENT|מרחביה מושב|35.317399999999999|32.602800000000002|230060|723170|90|2005-11-01||0||2005-11|2022-06|0|
221550|2|MEGIDO AERODROME|מנחת מגידו|35.236800000000002|32.594000000000001|222490|722180|60|1959-09-01|1963-03-01|0||1959-09|1963-02|0|
221600|2|AFULA FARM|עפולה חוות למוד|35.276299999999999|32.598700000000001|226200|722700|60|1942-09-01|1976-06-01|0||1942-09|1976-05|0|
221601|2|AFULA FARM|עפולה חוות למוד|35.276299999999999|32.598700000000001|226200|722700|60|1977-09-01|1994-07-31|0||1977-09|1994-05|0|
221602|2|AFULA NIR HAEMEQ MAN|עפולה ניר העמק מאוישת|35.2774|32.596800000000002|226300|722500|60|1994-08-01|1997-07-31|0||1994-09|1997-05|0|
221604|2|AFULA NIR HAEMEQ|עפולה ניר העמק|35.276899999999998|32.595999999999997|226260|722410|60|1996-01-01||1||2003-09|2022-06|0|
221632|2|RAMAT ZEVI|רמת צבי|35.4193|32.590699999999998|239620|721840|70|1974-09-01|1981-02-01|0||1974-09|1981-01|0|
221633|2|RAMAT ZEVI|רמת צבי|35.4193|32.590600000000002|239620|721820|70|1995-09-01||0||1995-09|2022-06|0|
221650|2|MOLEDET|מולדת|35.4422|32.5871|241830|721440|65|1938-01-01||0||1938-01|2022-06|0|
221700|2|MEGIDDO|מגידו|35.178199999999997|32.578800000000001|216990|720500|150|1931-09-01|1975-05-31|0||1931-09|1975-05|0|
221701|2|MEGIDDO|מגידו|35.178400000000003|32.5779|217000|720400|150|1975-10-01|2009-05-31|0||1975-10|2009-05|0|
221705|2|MEGIDDO GAN LEUMI|מגידו גן לאומי|35.186399999999999|32.586399999999998|217760|721340|140|2000-11-01||0||2000-11|2022-06|0|
221750|2|GIV'AT OZ|גבעת עוז|35.200499999999998|32.555300000000003|219080|717890|110|1949-09-01|2010-07-31|0||1949-09|2010-05|0|
221751|2|GIV'AT OZ|גבעת עוז|35.198599999999999|32.555900000000001|218900|717960|105|2010-08-01||0||2010-09|2022-06|0|
221769|2|NIR YAFE SCHOOL|ניר יפה בי"ס|35.241199999999999|32.563499999999998|222900|718800|65|1973-09-01|1978-05-31|0||1973-09|1978-05|0|
221770|2|NIR YAFE SCHOOL|ניר יפה בי"ס|35.241199999999999|32.563499999999998|222900|718800|65|1970-11-01|1973-01-01|0||1970-11|1972-12|0|
221800|2|YIZRE'EL|יזרעאל|35.320099999999996|32.561999999999998|230310|718640|100|1950-09-01|1989-07-31|0||1950-09|1989-05|0|
221801|2|YIZRE'EL|יזרעאל|35.318399999999997|32.560200000000002|230150|718440|100|1989-08-01|2016-07-31|0||1989-09|2016-07|0|
221850|2|YA'EL HABAD SCHOOL|יעל בי"ס חבד|35.308900000000001|32.551900000000003|229260|717520|70|1970-09-01|1974-05-31|0||1970-09|1974-05|0|
221851|2|YA'EL HABAD SCHOOL|יעל בי"ס חבד|35.308900000000001|32.551900000000003|229260|717520|70|1974-09-01|1975-11-01|0||1974-09|1975-10|0|
221890|2|DEVORA BARAQ SCHOOL|דבורה ברק בי"ס|35.265099999999997|32.546799999999998|225150|716950|70|1970-10-01|1981-03-01|0||1970-10|1981-02|0|
221900|2|DEVORA|דבורה|35.263500000000001|32.552700000000002|225000|717600|65|1957-09-01|1961-06-01|0||1957-09|1961-05|0|
222000|2|MUQEIBILA|מקיבלה|35.294499999999999|32.513800000000003|227910|713290|100|1936-09-01|1964-10-01|0||1936-09|1964-09|0|
222010|2|MUQEIBILA SCHOOL|מוקיבלה בי"ס|35.300800000000002|32.5152|228500|713450|90|1970-09-01|1992-07-31|0||1970-09|1992-05|0|
230050|2|KEFAR YEHEZQEL|כפר יחזקאל|35.361699999999999|32.564999999999998|234220|718980|5|1939-09-01||0||1939-09|2022-06|0|
230051|2|KEFAR YEHEZQEL 2|כפר יחזקאל 2|35.357700000000001|32.569200000000002|233840|719440|20|1962-09-01|2011-05-31|0||1962-09|2011-05|0|
230100|2|KEFAR YEHEZQEL UNI.|כפר יחזקאל אוניברסיטה|35.362200000000001|32.568399999999997|234260|719350|15|1922-09-01|1947-06-01|0||1922-09|1947-05|0|
230150|2|GEVA|גבע|35.372199999999999|32.567|235200|719200|20|1930-09-01|1980-05-31|0||1930-09|1980-05|0|
230200|2|GEVA  2|גבע 2|35.371400000000001|32.5655|235130|719030|20|1948-09-01|1997-07-31|0||1948-09|1997-05|0|
230250|2|EN HAROD IHUD|עין חרוד איחוד|35.3917|32.563800000000001|237040|718850|50|1951-03-01|1976-06-01|0||1951-03|1976-05|0|
230251|2|EN HAROD IHUD|עין חרוד איחוד|35.3917|32.563699999999997|237040|718840|50|1977-09-01|1983-06-01|0||1977-09|1983-05|0|
230252|2|EN HAROD IHUD|עין חרוד איחוד|35.392000000000003|32.563899999999997|237060|718860|50|1983-09-01|1994-07-31|0||1983-09|1994-05|0|
230253|2|EN HAROD IHUD|עין חרוד איחוד|35.387999999999998|32.562199999999997|236690|718670|15|1994-09-01||0||1994-09|2022-06|0|
230300|2|EN HAROD MEUHAD|עין חרוד מאוחד|35.3889|32.558500000000002|236780|718270|-5|1930-09-01||0||1930-09|2022-06|0|
230330|2|KEFAR YEHEZQEL FIELD SERVICE|כפר יחזקאל שרות שדה|35.3626|32.558900000000001|234300|718300|-25|1963-09-01|1994-07-31|0||1963-09|1994-05|0|
230350|2|EIN HAROD SPRINGS|עין חרוד מעיינות|35.354999999999997|32.549599999999998|233590|717270|10|1922-09-01|1938-12-01|0||1922-09|1938-11|0|
230400|2|TEL YOSEF|תל יוסף|35.399799999999999|32.557000000000002|237800|718100|5|1924-09-01|1992-06-30|0||1924-09|1992-05|0|
230402|2|TEL YOSEF MAN|תל יוסף מאוישת|35.399500000000003|32.558799999999998|237770|718300|30|1994-09-01|2011-05-31|0||1994-09|2011-05|0|
230403|2|TEL YOSEF MAN|תל יוסף מאוישת|35.398499999999999|32.555900000000001|237680|717980|-10|2011-09-01||0||2011-09|2022-06|0|
230450|2|BET HASHITTA|בית השיטה|35.440800000000003|32.552500000000002|241650|717600|-20|1936-09-01|1977-06-01|0||1936-09|1977-05|0|
230452|2|BET HASHITTA|בית השיטה|35.440399999999997|32.549599999999998|241610|717280|-40|1977-09-01|1994-07-31|0||1977-09|1994-05|0|
230453|2|BET HASHITTA|בית השיטה|35.441600000000001|32.551000000000002|241730|717440|-20|1994-08-01||0||1994-09|2022-06|0|
230455|2|TEL YOSEF|תל יוסף|35.394500000000001|32.547600000000003|237300|717050|-65|1996-01-01|2006-09-30|1||2005-09|2006-09|0|
230456|2|TEL YOSEF|תל יוסף|35.394500000000001|32.546199999999999|237300|716900|-65|2007-11-01|2014-12-31|1||2007-11|2014-12|0|
230457|2|TEL YOSEF|תל יוסף|35.393999999999998|32.545400000000001|237260|716820|-65|2015-08-01||1||2015-07|2022-06|0|
230460|2|GILBOA LOCAL COUNCIL|גלבוע מועצה אזורית|35.394500000000001|32.547600000000003|237300|717050|-62|1994-09-01|2002-07-31|0||1994-09|2002-05|0|
230500|2|NURIT|נורית|35.359299999999998|32.540900000000001|234000|716300|125|1959-09-01|1967-05-31|0||1959-09|1967-05|0|
230520|2|RAM-ON|רם-און|35.259999999999998|32.528700000000001|224670|714940|72|2004-08-01|2012-01-31|0||2004-09|2011-05|0|
230521|2|RAM-ON|רם-און|35.261200000000002|32.5319|224780|715300|72|2012-02-01||0||2012-02|2022-06|0|
230530|2|SANDALA|סנדלה|35.323099999999997|32.521500000000003|230600|714150|120|1964-01-01|1993-07-31|0||1964-01|1993-05|0|
230550|2|SEDE NAHUM|שדה נחום|35.480699999999999|32.526200000000003|245400|714700|-90|1937-09-01|2004-07-31|0||1937-09|2004-05|0|
230600|2|HAMADYA|חמדיה|35.518999999999998|32.522799999999997|249000|714330|-165|1943-09-01|2005-07-31|0||1943-09|2005-05|0|
230601|2|HAMADYA|חמדיה|35.520800000000001|32.5199|249170|714010|-165|2005-08-01||0||2005-09|2022-06|0|
230650|2|HEFZI-BAH GILBOA|חפצי-בה גלבוע|35.427399999999999|32.517800000000001|240400|713750|-80|1928-09-01|1985-12-31|0||1928-09|1985-12|0|
230702|2|BET ALFA|בית אלפא|35.432699999999997|32.518700000000003|240900|713850|-75|1993-09-01|2001-07-31|0||1993-09|2001-05|0|
230703|2|BET ALFA|בית אלפא|35.432499999999997|32.515700000000002|240880|713520|-75|2001-08-01||0||2001-09|2022-06|0|
230750|2|NIR DAWID|ניר דוד|35.4544|32.504199999999997|242940|712250|-100|1938-09-01||0||1938-09|2022-06|0|
230800|2|MESILLOT|מסילות|35.4726|32.496499999999997|244650|711400|-120|1939-09-01|1999-07-31|0||1939-09|1999-05|0|
230850|2|BET SHE'AN|בית שאן|35.503100000000003|32.497500000000002|247520|711520|-110|1926-09-01|1965-08-01|0||1926-09|1965-05|0|
230900|2|RESHAFIM|רשפים|35.476300000000002|32.4816|245000|709750|-115|1950-03-01|1968-11-01|0||1950-09|1968-10|0|
230950|2|SHELUHOT|שלוחות|35.477499999999999|32.471699999999998|245120|708650|-110|1948-09-01||0||1948-09|2022-06|0|
231000|2|EDEN FARM -FARWANA|חוות עדן - פרואנה|35.488799999999998|32.4679|246180|708240|-120|1946-01-01|1948-06-01|0||1946-01|1948-05|0|
231001|2|EDEN FARM|חוות עדן|35.488900000000001|32.4679|246190|708240|-120|1996-01-01||1||2002-09|2022-06|0|
240010|2|YAMOUN|יאמון|35.230499999999999|32.485100000000003|221900|710100|185|1946-09-01|1948-06-01|0||1946-09|1948-05|0|
240050|2|FAQQUA|פקועה|35.400700000000001|32.491199999999999|237900|710800|430|1947-09-01|1998-07-31|0||1947-09|1998-05|0|
240080|2|MA'ALE GILBOA|מעלה גלבוע|35.418300000000002|32.477200000000003|239550|709250|445|1962-12-01|1971-05-31|0||1962-12|1971-05|0|
